Date,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Is_Forecast,Sales_Type,Year,Month,Month_Name,Day_of_Week,Week_of_Year,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store,StoreType,Assortment,CompetitionDistance,DayOfWeek,IsWeekend,Year_detail,Month_detail,Total_Stores_Open,Avg_Customers_Per_Store,Sales_Per_Customer,Promo_Penetration,Holiday_Penetration
2015-01-08,7646645.0,7349520.407891667,5744008.780476187,8917700.541048843,False,Historical,2015,1,January,Thursday,2,7646645,787890,1.0,1.0,0.0,0.10044843049327354,1115,a,a,5396.600896860987,3,0.0,2015,1,1115,706.6278026905829,9.705219002652655,1.0,0.0
2015-01-09,7945387.0,7761639.61016193,6140953.361337385,9343587.351519153,False,Historical,2015,1,January,Friday,2,7945387,817211,1.0,1.0,0.0,0.10044843049327354,1115,a,a,5396.600896860987,4,0.0,2015,1,1115,732.9246636771301,9.722564918974415,1.0,0.0
2015-01-10,6277742.0,5787995.74602181,4214802.161569599,7347279.431768829,False,Historical,2015,1,January,Saturday,2,6277742,679177,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,5,1.0,2015,1,1115,609.1273542600896,9.243160472159687,0.0,0.0
2015-01-11,183367.0,63539.61636462481,-1545178.8211566813,1642182.822005792,False,Historical,2015,1,January,Sunday,2,183367,31872,1.0,0.0,0.0,0.0,17,b,b,1060.5882352941176,6,1.0,2015,1,17,1874.8235294117646,5.753231676706827,0.0,0.0
2015-01-12,9840664.0,8878238.477237046,7314817.390723719,10337358.271997357,False,Historical,2015,1,January,Monday,3,9840664,960598,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,0,0.0,2015,1,1115,861.5228699551569,10.244310315032928,1.0,0.0
2015-01-13,8538569.0,8076740.875237922,6531381.330167105,9656716.178714445,False,Historical,2015,1,January,Tuesday,3,8538569,877468,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,1,0.0,2015,1,1115,786.9668161434978,9.730917822644244,1.0,0.0
2015-01-14,7881690.0,7722929.940883597,6078569.067033466,9243888.874674842,False,Historical,2015,1,January,Wednesday,3,7881690,816263,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,2,0.0,2015,1,1115,732.0744394618835,9.655821714324917,1.0,0.0
2015-01-15,7774935.0,7503001.377263484,5909627.765293262,9142229.66609455,False,Historical,2015,1,January,Thursday,3,7774935,818837,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,3,0.0,2015,1,1115,734.3829596412556,9.495094872361655,1.0,0.0
2015-01-16,8456148.0,7983627.0452251155,6464853.973990147,9610002.15085724,False,Historical,2015,1,January,Friday,3,8456148,896671,1.0,1.0,0.0,0.0,1115,a,a,5396.600896860987,4,0.0,2015,1,1115,804.1892376681615,9.430602751733913,1.0,0.0
2015-01-17,6525692.0,6087848.685631452,4499024.661316756,7728375.204680926,False,Historical,2015,1,January,Saturday,3,6525692,722888,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,5,1.0,2015,1,1115,648.3300448430493,9.027251801108886,0.0,0.0
2015-01-18,195778.0,381655.3047631829,-1307735.747317234,1998753.9376766684,False,Historical,2015,1,January,Sunday,3,195778,33854,1.0,0.0,0.0,0.0,17,b,b,1060.5882352941176,6,1.0,2015,1,17,1991.4117647058824,5.7830093932770135,0.0,0.0
2015-01-19,6386391.0,6928619.183412929,5252499.340771047,8492699.030682754,False,Historical,2015,1,January,Monday,4,6386391,774440,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,0,0.0,2015,1,1114,695.1885098743268,8.24646325086514,0.0,0.0
2015-01-20,5744162.0,6163890.549792046,4603244.305030856,7854818.465836375,False,Historical,2015,1,January,Tuesday,4,5744162,703317,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,1,0.0,2015,1,1114,631.3438061041293,8.167244642174154,0.0,0.0
2015-01-21,5882045.0,5843239.876303561,4204528.463927119,7593345.211180976,False,Historical,2015,1,January,Wednesday,4,5882045,707483,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,2,0.0,2015,1,1114,635.0834829443447,8.314044295057267,0.0,0.0
2015-01-22,5933913.0,5650557.40388995,4082418.070806875,7283824.808413624,False,Historical,2015,1,January,Thursday,4,5933913,710747,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,3,0.0,2015,1,1114,638.0134649910233,8.34884002324315,0.0,0.0
2015-01-23,6326166.0,6156179.049328703,4575236.928241874,7780331.522132281,False,Historical,2015,1,January,Friday,4,6326166,741005,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,4,0.0,2015,1,1114,665.1750448833034,8.537278425921553,0.0,0.0
2015-01-24,5811369.0,6650926.606224705,5058158.45451577,8221515.392885909,False,Historical,2015,1,January,Saturday,4,5811369,641657,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,5,1.0,2015,1,1114,575.9937163375224,9.056815401374879,0.0,0.0
2015-01-25,179028.0,917626.087558754,-805158.4643951132,2551402.82833643,False,Historical,2015,1,January,Sunday,4,179028,31891,1.0,0.0,0.0,0.0,17,b,b,1060.5882352941176,6,1.0,2015,1,17,1875.9411764705883,5.6137468251230755,0.0,0.0
2015-01-26,9401803.0,9904574.10983964,8305913.421420018,11565785.586500704,False,Historical,2015,1,January,Monday,5,9401803,921416,1.0,1.0,0.0,0.0,1114,a,a,5401.283662477558,0,0.0,2015,1,1114,827.1238779174147,10.203646344322218,1.0,0.0
2015-01-27,8392342.0,9135274.544603888,7528164.512658054,10718526.168169746,False,Historical,2015,1,January,Tuesday,5,8392342,861505,1.0,1.0,0.0,0.0,1114,a,a,5401.283662477558,1,0.0,2015,1,1114,773.3438061041293,9.741489602497953,1.0,0.0
2015-01-28,7930037.0,8807503.436844802,7284520.394905646,10488346.466220677,False,Historical,2015,1,January,Wednesday,5,7930037,811962,1.0,1.0,0.0,0.0,1114,a,a,5401.283662477558,2,0.0,2015,1,1114,728.870736086176,9.766512472258555,1.0,0.0
2015-01-29,8024066.0,8603623.020043774,7038598.521950045,10181139.959922267,False,Historical,2015,1,January,Thursday,5,8024066,823397,1.0,1.0,0.0,0.0,1114,a,a,5401.283662477558,3,0.0,2015,1,1114,739.1355475763016,9.745075583224132,1.0,0.0
2015-01-30,9454954.0,9098330.512705566,7535691.047800971,10713700.71244899,False,Historical,2015,1,January,Friday,5,9454954,934354,1.0,1.0,0.0,0.0,1114,a,a,5401.283662477558,4,0.0,2015,1,1114,838.737881508079,10.119241743493365,1.0,0.0
2015-01-31,7354597.0,7174674.851985841,5529262.49793043,8779978.543658229,False,Historical,2015,1,January,Saturday,5,7354597,771941,1.0,0.0,0.0,0.0,1114,a,a,5401.283662477558,5,1.0,2015,1,1114,692.9452423698384,9.527408182749719,0.0,0.0
2015-02-01,225556.0,1380648.2688600717,-149293.08456343523,2944679.085311382,False,Historical,2015,2,February,Sunday,5,225556,37415,1.0,0.0,0.0,0.0,18,b,b,2623.3333333333335,6,1.0,2015,2,18,2078.6111111111113,6.028491246826139,0.0,0.0
2015-02-02,10291172.0,10456434.279658629,8812176.691912873,12039296.043195875,False,Historical,2015,2,February,Monday,6,10291172,1008221,1.0,1.0,0.0,0.18491921005385997,1114,a,a,5401.283662477558,0,0.0,2015,2,1114,905.0457809694793,10.207258130905823,1.0,0.0
2015-02-03,8904680.0,9655056.157641264,8073506.536010556,11351535.995848147,False,Historical,2015,2,February,Tuesday,6,8904680,908273,1.0,1.0,0.0,0.18491921005385997,1114,a,a,5401.283662477558,1,0.0,2015,2,1114,815.3258527827649,9.80396863057693,1.0,0.0
2015-02-04,8136074.0,9290937.72280993,7616479.479150723,10920327.55345844,False,Historical,2015,2,February,Wednesday,6,8136074,846539,1.0,1.0,0.0,0.16442048517520216,1113,a,a,5406.010781671159,2,0.0,2015,2,1113,760.59209344115,9.610985435992907,1.0,0.0
2015-02-05,7973916.0,7728105.705961604,6184250.845681199,9372705.125112483,False,Historical,2015,2,February,Thursday,6,7973916,845035,1.0,1.0,0.9371633752244165,0.16427289048473967,1114,a,a,5399.730700179533,3,0.0,2015,2,1114,758.5592459605027,9.436196133887945,1.0,0.9371633752244165
2015-02-06,8439787.0,8107418.998341732,6547924.84864075,9841369.53732932,False,Historical,2015,2,February,Friday,6,8439787,883368,1.0,1.0,1.0,0.16502242152466368,1115,a,a,5396.600896860987,4,0.0,2015,2,1115,792.2582959641255,9.554100895662963,1.0,1.0
2015-02-07,6594669.0,6092401.882393361,4454319.209434075,7678655.914218902,False,Historical,2015,2,February,Saturday,6,6594669,722983,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,5,1.0,2015,2,1115,648.4152466367713,9.121471735849944,0.0,1.0
2015-02-08,208209.0,232287.589317414,-1323570.9171608014,1861902.7659576691,False,Historical,2015,2,February,Sunday,6,208209,36064,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2015,2,17,2121.4117647058824,5.773319653948536,0.0,1.0
2015-02-09,6477197.0,6895845.536009397,5290827.579965455,8594799.707842723,False,Historical,2015,2,February,Monday,7,6477197,770619,1.0,0.0,1.0,0.11748878923766816,1115,a,a,5396.600896860987,0,0.0,2015,2,1115,691.1381165919282,8.405187258554486,0.0,1.0
2015-02-10,6345089.0,6061258.177680407,4402180.5616255,7647155.743026322,False,Historical,2015,2,February,Tuesday,7,6345089,760174,1.0,0.0,1.0,0.11748878923766816,1115,a,a,5396.600896860987,1,0.0,2015,2,1115,681.770403587444,8.346890317216848,0.0,1.0
2015-02-11,6393495.0,5674499.713515292,4016075.617331546,7307054.992597144,False,Historical,2015,2,February,Wednesday,7,6393495,763412,1.0,0.0,1.0,0.11748878923766816,1115,a,a,5396.600896860987,2,0.0,2015,2,1115,684.6744394618834,8.37489455235181,0.0,1.0
2015-02-12,6151076.0,5414421.582961063,3922491.462839272,6992521.4142681,False,Historical,2015,2,February,Thursday,7,6151076,734474,1.0,0.0,1.0,0.11759425493716337,1114,a,a,5400.511669658887,3,0.0,2015,2,1114,659.3123877917415,8.374804281703641,0.0,1.0
2015-02-13,7212357.0,5863613.7616876,4140062.6339615528,7550219.057368652,False,Historical,2015,2,February,Friday,7,7212357,831087,1.0,0.0,1.0,0.11748878923766816,1115,a,a,5396.600896860987,4,0.0,2015,2,1115,745.3695067264574,8.678221413642616,0.0,1.0
2015-02-14,6701361.0,6264448.602757057,4769071.415167211,7946798.573483615,False,Historical,2015,2,February,Saturday,7,6701361,746789,1.0,0.0,1.0,0.0,1115,a,a,5396.600896860987,5,1.0,2015,2,1115,669.7659192825112,8.973566830791562,0.0,1.0
2015-02-15,217257.0,349333.9999258471,-1184130.059927503,1888844.4579341777,False,Historical,2015,2,February,Sunday,7,217257,38100,1.0,0.0,1.0,0.0,18,b,b,1707.2222222222222,6,1.0,2015,2,18,2116.6666666666665,5.702283464566929,0.0,1.0
2015-02-16,9321996.0,9515373.349458674,8039136.123429982,11054155.9095488,False,Historical,2015,2,February,Monday,8,9321996,886399,1.0,1.0,1.0,0.23545706371191136,1083,a,a,5504.284395198522,0,0.0,2015,2,1083,818.466297322253,10.516704102779899,1.0,1.0
2015-02-17,8299474.0,8660639.555885017,6898489.082434354,10135274.35257518,False,Historical,2015,2,February,Tuesday,8,8299474,838296,1.0,1.0,1.0,0.2295229522952295,1111,a,a,5399.207920792079,1,0.0,2015,2,1111,754.5418541854185,9.900409879088055,1.0,1.0
2015-02-18,8058390.0,8258610.9572420865,6616398.671956563,9872609.4496479,False,Historical,2015,2,February,Wednesday,8,8058390,839000,1.0,1.0,1.0,0.22841726618705036,1112,a,a,5375.737410071943,2,0.0,2015,2,1112,754.4964028776978,9.604755661501788,1.0,1.0
2015-02-19,8031173.0,7984818.651435574,6362983.772428511,9643889.809345488,False,Historical,2015,2,February,Thursday,8,8031173,851005,1.0,1.0,1.0,0.22911051212938005,1113,a,a,5395.633423180593,3,0.0,2015,2,1113,764.6046720575023,9.437280627023343,1.0,1.0
2015-02-20,8094451.0,8424653.914587853,6782576.50269344,10024537.864762211,False,Historical,2015,2,February,Friday,8,8094451,856296,1.0,1.0,1.0,0.22911051212938005,1113,a,a,5395.633423180593,4,0.0,2015,2,1113,769.3584905660377,9.45286559787737,1.0,1.0
2015-02-21,6290922.0,6330650.289244954,4793999.808979874,7952116.88617349,False,Historical,2015,2,February,Saturday,8,6290922,700363,1.0,0.0,1.0,0.0,1113,a,a,5395.633423180593,5,1.0,2015,2,1113,629.2569631626235,8.982373426351764,0.0,1.0
2015-02-22,199419.0,361980.063279429,-1144620.5890201728,1946078.5203180185,False,Historical,2015,2,February,Sunday,8,199419,35335,1.0,0.0,1.0,0.0,17,b,b,1060.5882352941176,6,1.0,2015,2,17,2078.529411764706,5.643667751521154,0.0,1.0
2015-02-23,5984980.0,7043541.613012073,5508113.207799285,8795391.70149934,False,Historical,2015,2,February,Monday,9,5984980,719140,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,0,0.0,2015,2,1113,646.1275831087152,8.322412882053564,0.0,1.0
2015-02-24,6021986.0,6165511.704531672,4690703.112781319,7858381.462132825,False,Historical,2015,2,February,Tuesday,9,6021986,728587,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,1,0.0,2015,2,1113,654.6154537286612,8.265294329983927,0.0,1.0
2015-02-25,6028364.0,5740534.593351007,4255190.821654325,7383830.988689722,False,Historical,2015,2,February,Wednesday,9,6028364,720287,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,2,0.0,2015,2,1113,647.1581311769991,8.36939164527473,0.0,1.0
2015-02-26,6471718.0,5442920.350748608,3935182.657073901,7064354.803549565,False,Historical,2015,2,February,Thursday,9,6471718,754534,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,3,0.0,2015,2,1113,677.9281221922731,8.577105869318016,0.0,1.0
2015-02-27,7778945.0,5862573.961450899,4192064.2080898695,7413939.852096256,False,Historical,2015,2,February,Friday,9,7778945,835001,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,4,0.0,2015,2,1113,750.225516621743,9.316090639412408,0.0,1.0
2015-02-28,7421745.0,6267786.515489344,4612109.185201397,7845889.164675347,False,Historical,2015,2,February,Saturday,9,7421745,784585,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,5,1.0,2015,2,1113,704.9281221922731,9.45945308666365,0.0,1.0
2015-03-01,228942.0,238260.9257627186,-1306969.033596503,1737252.3056683675,False,Historical,2015,3,March,Sunday,9,228942,38174,1.0,0.0,1.0,0.0,19,b,b,1915.2631578947369,6,1.0,2015,3,19,2009.157894736842,5.9973280243097395,0.0,1.0
2015-03-02,10933146.0,9417743.029640105,7822789.790099086,11017681.480985248,False,Historical,2015,3,March,Monday,10,10933146,1038703,1.0,1.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,0,0.0,2015,3,1113,933.2461814914645,10.525767230863876,1.0,1.0
2015-03-03,9234921.0,8512381.800668934,7002546.811370038,10129903.95177489,False,Historical,2015,3,March,Tuesday,10,9234921,924885,1.0,1.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,1,0.0,2015,3,1113,830.9838274932614,9.984939749266125,1.0,1.0
2015-03-04,8421680.0,8062748.659643987,6414220.780774759,9583104.351134734,False,Historical,2015,3,March,Wednesday,10,8421680,862366,1.0,1.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,2,0.0,2015,3,1113,774.8122192273136,9.7657839014989,1.0,1.0
2015-03-05,8263354.0,7741398.408789958,6016573.356461761,9346380.5878487,False,Historical,2015,3,March,Thursday,10,8263354,872720,1.0,1.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,3,0.0,2015,3,1113,784.115004492363,9.468505362544688,1.0,1.0
2015-03-06,8504508.0,8142341.537640531,6541811.454269172,9827943.694619955,False,Historical,2015,3,March,Friday,10,8504508,899465,1.0,1.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,4,0.0,2015,3,1113,808.1446540880503,9.455073849454953,1.0,1.0
2015-03-07,6565020.0,6039663.912527264,4354479.439117143,7688889.539993628,False,Historical,2015,3,March,Saturday,10,6565020,731761,1.0,0.0,1.0,0.0,1113,a,a,5400.3054806828395,5,1.0,2015,3,1113,657.4672057502246,8.97153578832433,0.0,1.0
2015-03-08,201341.0,-49754.36059813636,-1652952.5569074384,1623143.2321991716,False,Historical,2015,3,March,Sunday,10,201341,37580,1.0,0.0,1.0,0.0,20,b,b,3513.0,6,1.0,2015,3,20,1879.0,5.357663650878127,0.0,1.0
2015-03-09,6765029.0,6681352.802577275,5013284.99314365,8346560.841345493,False,Historical,2015,3,March,Monday,11,6765029,795201,1.0,0.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,0,0.0,2015,3,1113,714.4663072776281,8.507319533048877,0.0,1.0
2015-03-10,6211021.0,5749893.939960088,4066587.061190594,7332921.874089251,False,Historical,2015,3,March,Tuesday,11,6211021,735968,1.0,0.0,1.0,0.025157232704402517,1113,a,a,5400.3054806828395,1,0.0,2015,3,1113,661.2470799640611,8.43925415235445,0.0,1.0
2015-03-11,6272025.0,6101540.869136478,4571473.723497824,7624567.651128169,False,Historical,2015,3,March,Wednesday,11,6272025,736261,1.0,0.0,0.4379496402877698,0.025179856115107913,1112,a,a,5403.480215827338,2,0.0,2015,3,1112,662.1052158273382,8.518752181631243,0.0,0.4379496402877698
2015-03-12,6376255.0,6404573.125511658,4901816.118672139,7984804.118646876,False,Historical,2015,3,March,Thursday,11,6376255,748692,1.0,0.0,0.0,0.025179856115107913,1112,a,a,5404.3525179856115,3,0.0,2015,3,1112,673.2841726618705,8.516526154947561,0.0,0.0
2015-03-13,6942094.0,6796544.788129234,5191525.523636857,8499230.22288448,False,Historical,2015,3,March,Friday,11,6942094,784087,1.0,0.0,0.0,0.025179856115107913,1112,a,a,5404.136690647482,4,0.0,2015,3,1112,705.1142086330935,8.853729241780568,0.0,0.0
2015-03-14,6625997.0,7169832.566905969,5624492.803401774,8691822.976496704,False,Historical,2015,3,March,Saturday,11,6625997,712331,1.0,0.0,0.0,0.0,1113,a,a,5400.3054806828395,5,1.0,2015,3,1113,640.0098831985624,9.301851246120131,0.0,0.0
2015-03-15,244505.0,1038699.4875472656,-530951.7285072141,2715170.177953697,False,Historical,2015,3,March,Sunday,11,244505,40284,1.0,0.0,0.0,0.0,30,b,c,12838.666666666666,6,1.0,2015,3,30,1342.8,6.069531327574223,0.0,0.0
2015-03-16,10877344.0,10306576.88031874,8681468.318149587,11954565.275560675,False,Historical,2015,3,March,Monday,12,10877344,1046420,1.0,1.0,0.0,0.0,1113,a,a,5400.3054806828395,0,0.0,2015,3,1113,940.1796945193172,10.394816612832324,1.0,0.0
2015-03-17,8792886.0,9374344.45950215,7739055.96403084,10948918.896390485,False,Historical,2015,3,March,Tuesday,12,8792886,907259,1.0,1.0,0.0,0.0,1113,a,a,5400.3054806828395,1,0.0,2015,3,1113,815.1473495058401,9.691704353442622,1.0,0.0
2015-03-18,7993269.0,8908862.310996696,7357420.986108759,10467019.837635156,False,Historical,2015,3,March,Wednesday,12,7993269,844906,1.0,1.0,0.0,0.0,1112,a,a,5404.847122302158,2,0.0,2015,3,1112,759.8075539568346,9.460542356191104,1.0,0.0
2015-03-19,8073881.0,8578647.474294392,7013809.947307798,10226878.798383288,False,Historical,2015,3,March,Thursday,12,8073881,857612,1.0,1.0,0.0,0.0,1113,a,a,5400.3054806828395,3,0.0,2015,3,1113,770.5408805031446,9.414375032065783,1.0,0.0
2015-03-20,8291098.0,8985227.409960795,7440828.67667471,10546188.78784541,False,Historical,2015,3,March,Friday,12,8291098,873548,1.0,1.0,0.0,0.0,1114,a,a,5399.075403949731,4,0.0,2015,3,1114,784.1543985637343,9.491290690379921,1.0,0.0
2015-03-21,6398094.0,6869661.729546655,5294731.580994398,8440898.193096932,False,Historical,2015,3,March,Saturday,12,6398094,696550,1.0,0.0,0.0,0.0,1113,a,a,5403.800539083558,5,1.0,2015,3,1113,625.8310871518419,9.185405211399038,0.0,0.0
2015-03-22,235852.0,714273.539604603,-922599.8439584024,2226072.8268155577,False,Historical,2015,3,March,Sunday,12,235852,40320,1.0,0.0,0.0,0.0,31,b,c,13295.161290322581,6,1.0,2015,3,31,1300.6451612903227,5.849503968253968,0.0,0.0
2015-03-23,6788834.0,7538074.772905001,5982662.063591545,9171516.65298441,False,Historical,2015,3,March,Monday,13,6788834,798640,1.0,0.0,0.0,0.0,1114,a,a,5399.075403949731,0,0.0,2015,3,1114,716.9120287253141,8.50049333867575,0.0,0.0
2015-03-24,6226359.0,6614775.166527174,5018737.263097975,8170604.297193469,False,Historical,2015,3,March,Tuesday,13,6226359,741073,1.0,0.0,0.0,0.0,1114,a,a,5399.075403949731,1,0.0,2015,3,1114,665.2360861759425,8.40181601542628,0.0,0.0
2015-03-25,6073784.0,6168148.394777738,4654835.977500301,7795630.29268031,False,Historical,2015,3,March,Wednesday,13,6073784,718390,1.0,0.0,0.0,0.019748653500897665,1114,a,a,5399.075403949731,2,0.0,2015,3,1114,644.8743267504489,8.454716797282813,0.0,0.0
2015-03-26,6362734.0,5863086.718006085,4284623.742338198,7488863.605024214,False,Historical,2015,3,March,Thursday,13,6362734,736748,1.0,0.0,0.0,0.05560538116591928,1115,a,a,5396.600896860987,3,0.0,2015,3,1115,660.7605381165919,8.636241971474643,0.0,0.0
2015-03-27,7078009.0,6288154.533218434,4736748.646643314,7896985.562088873,False,Historical,2015,3,March,Friday,13,7078009,786578,1.0,0.0,0.0,0.05560538116591928,1115,a,a,5396.600896860987,4,0.0,2015,3,1115,705.4511210762332,8.998483303626594,0.0,0.0
2015-03-28,6829093.0,6692829.345713406,5077174.1271857,8300066.490926777,False,Historical,2015,3,March,Saturday,13,6829093,733408,1.0,0.0,0.0,0.019730941704035873,1115,a,a,5396.600896860987,5,1.0,2015,3,1115,657.7650224215247,9.311451470395742,0.0,0.0
2015-03-29,226242.0,519669.16034351976,-1107036.6794067342,2161820.4881083304,False,Historical,2015,3,March,Sunday,13,226242,37299,1.0,0.0,0.0,0.03125,32,b,c,12925.9375,6,1.0,2015,3,32,1165.59375,6.06563178637497,0.0,0.0
2015-03-30,12371453.0,10163131.209411409,8568126.372604776,11846597.13950793,False,Historical,2015,3,March,Monday,14,12371453,1064757,1.0,1.0,0.0,0.7542600896860987,1115,a,a,5396.600896860987,0,0.0,2015,3,1115,954.9390134529148,11.619038898077214,1.0,0.0
2015-03-31,11222913.0,9250972.147808392,7700504.502293861,10945782.17868311,False,Historical,2015,3,March,Tuesday,14,11222913,967655,1.0,1.0,0.0,0.7542600896860987,1115,a,a,5396.600896860987,1,0.0,2015,3,1115,867.8520179372198,11.598051991670586,1.0,0.0
2015-04-01,11102030.0,8843132.705613151,7165187.866649912,10329099.785483222,False,Historical,2015,4,April,Wednesday,14,11102030,1032568,1.0,1.0,0.0,0.8573991031390135,1115,a,a,5396.600896860987,2,0.0,2015,4,1115,926.0699551569506,10.75186331553951,1.0,0.0
2015-04-02,11400447.0,8575446.339578014,6940722.580267129,10159882.570065925,False,Historical,2015,4,April,Thursday,14,11400447,1119146,1.0,1.0,0.0,0.9748878923766816,1115,a,a,5396.600896860987,3,0.0,2015,4,1115,1003.7183856502243,10.186737923380864,1.0,0.0
2015-04-03,242473.0,7510980.721054726,5941810.753431472,9209580.56019046,False,Historical,2015,4,April,Friday,14,242473,39490,1.0,1.0,1.0,0.9411764705882353,17,b,b,1060.5882352941176,4,0.0,2015,4,17,2322.9411764705883,6.140111420612813,1.0,1.0
2015-04-04,9366558.0,6627913.476695228,4968033.321339021,8230006.193167217,False,Historical,2015,4,April,Saturday,14,9366558,985462,1.0,0.0,0.0,0.12017937219730941,1115,a,a,5396.600896860987,5,1.0,2015,4,1115,883.8224215246637,9.504737879289104,0.0,0.0
2015-04-05,217211.0,247787.4744280117,-1386472.18892394,1928525.2772959536,False,Historical,2015,4,April,Sunday,14,217211,36928,1.0,0.0,0.0,0.125,32,b,c,12925.9375,6,1.0,2015,4,32,1154.0,5.8820136481802425,0.0,0.0
2015-04-06,272921.0,6118353.181706722,4451934.5796105005,7770128.394175829,False,Historical,2015,4,April,Monday,15,272921,46082,1.0,0.0,1.0,0.96875,32,b,c,12925.9375,0,0.0,2015,4,32,1440.0625,5.922507703658695,0.0,1.0
2015-04-07,7896155.0,6683467.927295863,4960207.6772855325,8270656.829838386,False,Historical,2015,4,April,Tuesday,15,7896155,912879,1.0,0.0,0.0,0.9246636771300448,1115,a,a,5396.600896860987,1,0.0,2015,4,1115,818.7255605381166,8.649727948610932,0.0,0.0
2015-04-08,6790649.0,6238769.194740118,4681603.426596768,7866727.361951712,False,Historical,2015,4,April,Wednesday,15,6790649,791580,1.0,0.0,0.0,0.9246636771300448,1115,a,a,5396.600896860987,2,0.0,2015,4,1115,709.9372197309417,8.578601025796509,0.0,0.0
2015-04-09,6560475.0,5929294.702180457,4375468.230497247,7621581.96282424,False,Historical,2015,4,April,Thursday,15,6560475,778310,1.0,0.0,0.0,0.9244604316546763,1112,a,a,5403.687050359712,3,0.0,2015,4,1112,699.9190647482014,8.429128496357492,0.0,0.0
2015-04-10,6669239.0,6367814.338850829,4669035.859916264,7915299.763702977,False,Historical,2015,4,April,Friday,15,6669239,779693,1.0,0.0,0.0,0.9246636771300448,1115,a,a,5396.600896860987,4,0.0,2015,4,1115,699.2762331838564,8.553673048238217,0.0,0.0
2015-04-11,6445499.0,6500433.033771947,4887939.126348722,8055787.796993258,False,Historical,2015,4,April,Saturday,15,6445499,710360,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,5,1.0,2015,4,1115,637.0941704035874,9.073566923813278,0.0,0.0
2015-04-12,244956.0,250563.0582511817,-1545819.439743684,1865560.185477985,False,Historical,2015,4,April,Sunday,15,244956,41948,1.0,0.0,0.0,0.0,32,b,c,12925.9375,6,1.0,2015,4,32,1310.875,5.839515590731382,0.0,0.0
2015-04-13,11075002.0,9817748.918854265,8219879.862943791,11479066.486005664,False,Historical,2015,4,April,Monday,16,11075002,1043979,1.0,1.0,0.0,0.1031390134529148,1115,a,a,5396.600896860987,0,0.0,2015,4,1115,936.3040358744395,10.608452852020969,1.0,0.0
2015-04-14,9166055.0,8894911.208916403,7430361.949644137,10612700.010302294,False,Historical,2015,4,April,Tuesday,16,9166055,916519,1.0,1.0,0.0,0.1031390134529148,1115,a,a,5396.600896860987,1,0.0,2015,4,1115,821.990134529148,10.000943788399368,1.0,0.0
2015-04-15,8002511.0,8449268.776013933,6912061.780619033,10026373.886196958,False,Historical,2015,4,April,Wednesday,16,8002511,836546,1.0,1.0,0.0,0.10332434860736747,1113,a,a,5392.003593890387,2,0.0,2015,4,1113,751.6136567834681,9.566133840816883,1.0,0.0
2015-04-16,8396675.0,8140815.935003607,6552008.885566973,9707357.79080314,False,Historical,2015,4,April,Thursday,16,8396675,873849,1.0,1.0,0.0,0.1031390134529148,1115,a,a,5396.600896860987,3,0.0,2015,4,1115,783.7210762331839,9.608839742335347,1.0,0.0
2015-04-17,8738327.0,8586313.429323794,6921851.334156886,10216831.142791351,False,Historical,2015,4,April,Friday,16,8738327,898600,1.0,1.0,0.0,0.1031390134529148,1115,a,a,5396.600896860987,4,0.0,2015,4,1115,805.9192825112108,9.724379034052971,1.0,0.0
2015-04-18,6569186.0,6412487.183958547,4901468.941876523,7940711.425421774,False,Historical,2015,4,April,Saturday,16,6569186,728846,1.0,0.0,0.0,0.0,1115,a,a,5396.600896860987,5,1.0,2015,4,1115,653.6735426008969,9.013133089843397,0.0,0.0
