Date,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Is_Forecast,Sales_Type,Year,Month,Month_Name,Day_of_Week,Week_of_Year
2014-12-27,5710292.0,6607334.074244626,5047266.04150037,8162714.734141407,False,Historical,2014,12,December,Saturday,52
2014-12-28,218071.0,856084.3648950582,-689690.7711627571,2406932.760986973,False,Historical,2014,12,December,Sunday,52
2014-12-29,7291426.0,7343167.503359278,5838791.077395003,8997556.641968643,False,Historical,2014,12,December,Monday,1
2014-12-30,7665743.0,6424324.425683187,4800145.278754778,8099617.437093989,False,Historical,2014,12,December,Tuesday,1
2014-12-31,3895591.0,5942888.504074029,4383115.529371214,7563946.6218026355,False,Historical,2014,12,December,Wednesday,1
2015-01-01,130162.0,-285051.0184358254,-1734620.221261847,1252068.4508517964,False,Historical,2015,1,January,Thursday,1
2015-01-02,7561431.0,5930300.40134465,4367299.303244197,7599394.343660514,False,Historical,2015,1,January,Friday,1
2015-01-03,6150311.0,6005300.099187062,4408918.143685376,7652715.768174092,False,Historical,2015,1,January,Saturday,1
2015-01-04,197193.0,256537.5802048284,-1350072.1029703876,1872549.9617236552,False,Historical,2015,1,January,Sunday,1
2015-01-05,11303805.0,9137882.500281174,7534366.307276409,10829197.845883543,False,Historical,2015,1,January,Monday,2
2015-01-06,6791481.0,8234755.535295938,6642852.109418538,9825992.634391788,False,Historical,2015,1,January,Tuesday,2
2015-01-07,8621857.0,7647292.64503948,6091720.588860956,9204361.247696457,False,Historical,2015,1,January,Wednesday,2
2015-01-08,7646645.0,7349520.407891667,5744008.780476187,8917700.541048843,False,Historical,2015,1,January,Thursday,2
2015-01-09,7945387.0,7761639.61016193,6140953.361337385,9343587.351519153,False,Historical,2015,1,January,Friday,2
2015-01-10,6277742.0,5787995.74602181,4214802.161569599,7347279.431768829,False,Historical,2015,1,January,Saturday,2
2015-01-11,183367.0,63539.61636462481,-1545178.8211566813,1642182.822005792,False,Historical,2015,1,January,Sunday,2
2015-01-12,9840664.0,8878238.477237046,7314817.390723719,10337358.271997355,False,Historical,2015,1,January,Monday,3
2015-01-13,8538569.0,8076740.875237922,6531381.330167105,9656716.178714443,False,Historical,2015,1,January,Tuesday,3
2015-01-14,7881690.0,7722929.940883597,6078569.067033466,9243888.874674842,False,Historical,2015,1,January,Wednesday,3
2015-01-15,7774935.0,7503001.377263484,5909627.765293262,9142229.66609455,False,Historical,2015,1,January,Thursday,3
2015-01-16,8456148.0,7983627.0452251155,6464853.973990147,9610002.15085724,False,Historical,2015,1,January,Friday,3
2015-01-17,6525692.0,6087848.685631452,4499024.661316756,7728375.204680926,False,Historical,2015,1,January,Saturday,3
2015-01-18,195778.0,381655.30476318294,-1307735.747317234,1998753.9376766684,False,Historical,2015,1,January,Sunday,3
2015-01-19,6386391.0,6928619.183412929,5252499.3407710465,8492699.030682754,False,Historical,2015,1,January,Monday,4
2015-01-20,5744162.0,6163890.549792046,4603244.305030856,7854818.465836375,False,Historical,2015,1,January,Tuesday,4
2015-01-21,5882045.0,5843239.876303561,4204528.463927119,7593345.211180976,False,Historical,2015,1,January,Wednesday,4
2015-01-22,5933913.0,5650557.40388995,4082418.070806875,7283824.808413624,False,Historical,2015,1,January,Thursday,4
2015-01-23,6326166.0,6156179.0493287025,4575236.928241874,7780331.522132281,False,Historical,2015,1,January,Friday,4
2015-01-24,5811369.0,6650926.606224705,5058158.45451577,8221515.392885909,False,Historical,2015,1,January,Saturday,4
2015-01-25,179028.0,917626.087558754,-805158.4643951132,2551402.82833643,False,Historical,2015,1,January,Sunday,4
2015-01-26,9401803.0,9904574.10983964,8305913.421420018,11565785.586500704,False,Historical,2015,1,January,Monday,5
2015-01-27,8392342.0,9135274.544603888,7528164.512658054,10718526.168169746,False,Historical,2015,1,January,Tuesday,5
2015-01-28,7930037.0,8807503.436844802,7284520.394905646,10488346.466220675,False,Historical,2015,1,January,Wednesday,5
2015-01-29,8024066.0,8603623.020043774,7038598.521950045,10181139.959922269,False,Historical,2015,1,January,Thursday,5
2015-01-30,9454954.0,9098330.512705566,7535691.047800971,10713700.71244899,False,Historical,2015,1,January,Friday,5
2015-01-31,7354597.0,7174674.851985841,5529262.49793043,8779978.543658229,False,Historical,2015,1,January,Saturday,5
2015-02-01,225556.0,1380648.2688600717,-149293.08456343523,2944679.085311382,False,Historical,2015,2,February,Sunday,5
2015-02-02,10291172.0,10456434.279658629,8812176.691912873,12039296.043195875,False,Historical,2015,2,February,Monday,6
2015-02-03,8904680.0,9655056.157641264,8073506.536010556,11351535.995848147,False,Historical,2015,2,February,Tuesday,6
2015-02-04,8136074.0,9290937.72280993,7616479.479150723,10920327.55345844,False,Historical,2015,2,February,Wednesday,6
2015-02-05,7973916.0,7728105.705961604,6184250.845681199,9372705.125112485,False,Historical,2015,2,February,Thursday,6
2015-02-06,8439787.0,8107418.998341732,6547924.84864075,9841369.53732932,False,Historical,2015,2,February,Friday,6
2015-02-07,6594669.0,6092401.882393361,4454319.209434075,7678655.914218902,False,Historical,2015,2,February,Saturday,6
2015-02-08,208209.0,232287.58931741398,-1323570.9171608014,1861902.7659576694,False,Historical,2015,2,February,Sunday,6
2015-02-09,6477197.0,6895845.536009397,5290827.5799654545,8594799.707842723,False,Historical,2015,2,February,Monday,7
2015-02-10,6345089.0,6061258.177680407,4402180.5616255,7647155.743026322,False,Historical,2015,2,February,Tuesday,7
2015-02-11,6393495.0,5674499.713515292,4016075.6173315463,7307054.992597144,False,Historical,2015,2,February,Wednesday,7
2015-02-12,6151076.0,5414421.582961063,3922491.462839272,6992521.4142681,False,Historical,2015,2,February,Thursday,7
2015-02-13,7212357.0,5863613.7616876,4140062.6339615528,7550219.057368652,False,Historical,2015,2,February,Friday,7
2015-02-14,6701361.0,6264448.602757057,4769071.415167211,7946798.573483615,False,Historical,2015,2,February,Saturday,7
2015-02-15,217257.0,349333.9999258471,-1184130.0599275033,1888844.4579341777,False,Historical,2015,2,February,Sunday,7
2015-02-16,9321996.0,9515373.349458674,8039136.123429982,11054155.909548799,False,Historical,2015,2,February,Monday,8
2015-02-17,8299474.0,8660639.555885017,6898489.082434354,10135274.35257518,False,Historical,2015,2,February,Tuesday,8
2015-02-18,8058390.0,8258610.9572420865,6616398.671956563,9872609.4496479,False,Historical,2015,2,February,Wednesday,8
2015-02-19,8031173.0,7984818.651435574,6362983.772428511,9643889.809345488,False,Historical,2015,2,February,Thursday,8
2015-02-20,8094451.0,8424653.914587853,6782576.50269344,10024537.864762213,False,Historical,2015,2,February,Friday,8
2015-02-21,6290922.0,6330650.289244954,4793999.808979874,7952116.88617349,False,Historical,2015,2,February,Saturday,8
2015-02-22,199419.0,361980.06327942904,-1144620.5890201728,1946078.5203180185,False,Historical,2015,2,February,Sunday,8
2015-02-23,5984980.0,7043541.613012073,5508113.207799285,8795391.70149934,False,Historical,2015,2,February,Monday,9
2015-02-24,6021986.0,6165511.704531672,4690703.112781319,7858381.462132825,False,Historical,2015,2,February,Tuesday,9
2015-02-25,6028364.0,5740534.5933510065,4255190.821654325,7383830.988689722,False,Historical,2015,2,February,Wednesday,9
2015-02-26,6471718.0,5442920.350748608,3935182.657073901,7064354.803549565,False,Historical,2015,2,February,Thursday,9
2015-02-27,7778945.0,5862573.961450899,4192064.2080898695,7413939.852096256,False,Historical,2015,2,February,Friday,9
2015-02-28,7421745.0,6267786.515489344,4612109.185201397,7845889.164675347,False,Historical,2015,2,February,Saturday,9
2015-03-01,228942.0,238260.9257627186,-1306969.033596503,1737252.3056683675,False,Historical,2015,3,March,Sunday,9
2015-03-02,10933146.0,9417743.029640103,7822789.790099086,11017681.480985247,False,Historical,2015,3,March,Monday,10
2015-03-03,9234921.0,8512381.800668934,7002546.811370038,10129903.95177489,False,Historical,2015,3,March,Tuesday,10
2015-03-04,8421680.0,8062748.659643987,6414220.780774759,9583104.351134734,False,Historical,2015,3,March,Wednesday,10
2015-03-05,8263354.0,7741398.408789958,6016573.356461761,9346380.587848699,False,Historical,2015,3,March,Thursday,10
2015-03-06,8504508.0,8142341.537640531,6541811.454269172,9827943.694619957,False,Historical,2015,3,March,Friday,10
2015-03-07,6565020.0,6039663.912527264,4354479.439117143,7688889.539993628,False,Historical,2015,3,March,Saturday,10
2015-03-08,201341.0,-49754.36059813636,-1652952.5569074384,1623143.2321991716,False,Historical,2015,3,March,Sunday,10
2015-03-09,6765029.0,6681352.802577275,5013284.99314365,8346560.841345493,False,Historical,2015,3,March,Monday,11
2015-03-10,6211021.0,5749893.939960088,4066587.061190594,7332921.874089251,False,Historical,2015,3,March,Tuesday,11
2015-03-11,6272025.0,6101540.869136478,4571473.723497824,7624567.651128169,False,Historical,2015,3,March,Wednesday,11
2015-03-12,6376255.0,6404573.125511658,4901816.118672139,7984804.118646876,False,Historical,2015,3,March,Thursday,11
2015-03-13,6942094.0,6796544.788129234,5191525.523636857,8499230.22288448,False,Historical,2015,3,March,Friday,11
2015-03-14,6625997.0,7169832.566905969,5624492.803401774,8691822.976496704,False,Historical,2015,3,March,Saturday,11
2015-03-15,244505.0,1038699.4875472656,-530951.7285072141,2715170.177953697,False,Historical,2015,3,March,Sunday,11
2015-03-16,10877344.0,10306576.880318739,8681468.318149587,11954565.275560675,False,Historical,2015,3,March,Monday,12
2015-03-17,8792886.0,9374344.45950215,7739055.96403084,10948918.896390483,False,Historical,2015,3,March,Tuesday,12
2015-03-18,7993269.0,8908862.310996696,7357420.986108759,10467019.837635156,False,Historical,2015,3,March,Wednesday,12
2015-03-19,8073881.0,8578647.474294392,7013809.947307798,10226878.798383288,False,Historical,2015,3,March,Thursday,12
2015-03-20,8291098.0,8985227.409960795,7440828.67667471,10546188.78784541,False,Historical,2015,3,March,Friday,12
2015-03-21,6398094.0,6869661.729546655,5294731.580994398,8440898.193096932,False,Historical,2015,3,March,Saturday,12
2015-03-22,235852.0,714273.539604603,-922599.8439584024,2226072.8268155577,False,Historical,2015,3,March,Sunday,12
2015-03-23,6788834.0,7538074.772905001,5982662.063591545,9171516.65298441,False,Historical,2015,3,March,Monday,13
2015-03-24,6226359.0,6614775.166527174,5018737.2630979745,8170604.2971934695,False,Historical,2015,3,March,Tuesday,13
2015-03-25,6073784.0,6168148.394777738,4654835.977500301,7795630.29268031,False,Historical,2015,3,March,Wednesday,13
2015-03-26,6362734.0,5863086.718006085,4284623.742338198,7488863.605024214,False,Historical,2015,3,March,Thursday,13
2015-03-27,7078009.0,6288154.533218434,4736748.646643314,7896985.562088873,False,Historical,2015,3,March,Friday,13
2015-03-28,6829093.0,6692829.345713406,5077174.1271856995,8300066.490926777,False,Historical,2015,3,March,Saturday,13
2015-03-29,226242.0,519669.16034351976,-1107036.6794067342,2161820.4881083304,False,Historical,2015,3,March,Sunday,13
2015-03-30,12371453.0,10163131.209411407,8568126.372604776,11846597.13950793,False,Historical,2015,3,March,Monday,14
2015-03-31,11222913.0,9250972.147808392,7700504.5022938615,10945782.17868311,False,Historical,2015,3,March,Tuesday,14
2015-04-01,11102030.0,8843132.705613151,7165187.866649912,10329099.785483222,False,Historical,2015,4,April,Wednesday,14
2015-04-02,11400447.0,8575446.339578014,6940722.580267129,10159882.570065923,False,Historical,2015,4,April,Thursday,14
2015-04-03,242473.0,7510980.721054726,5941810.753431472,9209580.56019046,False,Historical,2015,4,April,Friday,14
2015-04-04,9366558.0,6627913.476695228,4968033.321339021,8230006.193167217,False,Historical,2015,4,April,Saturday,14
2015-04-05,217211.0,247787.4744280117,-1386472.18892394,1928525.2772959538,False,Historical,2015,4,April,Sunday,14
2015-04-06,272921.0,6118353.181706722,4451934.5796105005,7770128.394175829,False,Historical,2015,4,April,Monday,15
2015-04-07,7896155.0,6683467.927295863,4960207.6772855325,8270656.829838386,False,Historical,2015,4,April,Tuesday,15
2015-04-08,6790649.0,6238769.194740118,4681603.426596768,7866727.361951712,False,Historical,2015,4,April,Wednesday,15
2015-04-09,6560475.0,5929294.702180457,4375468.230497247,7621581.96282424,False,Historical,2015,4,April,Thursday,15
2015-04-10,6669239.0,6367814.338850829,4669035.859916264,7915299.763702977,False,Historical,2015,4,April,Friday,15
2015-04-11,6445499.0,6500433.033771947,4887939.126348722,8055787.796993258,False,Historical,2015,4,April,Saturday,15
2015-04-12,244956.0,250563.0582511817,-1545819.4397436841,1865560.185477985,False,Historical,2015,4,April,Sunday,15
2015-04-13,11075002.0,9817748.918854265,8219879.862943791,11479066.486005664,False,Historical,2015,4,April,Monday,16
2015-04-14,9166055.0,8894911.208916403,7430361.949644137,10612700.010302294,False,Historical,2015,4,April,Tuesday,16
2015-04-15,8002511.0,8449268.776013933,6912061.780619033,10026373.886196958,False,Historical,2015,4,April,Wednesday,16
2015-04-16,8396675.0,8140815.9350036075,6552008.885566973,9707357.79080314,False,Historical,2015,4,April,Thursday,16
2015-04-17,8738327.0,8586313.429323794,6921851.334156886,10216831.142791353,False,Historical,2015,4,April,Friday,16
2015-04-18,6569186.0,6412487.183958547,4901468.941876523,7940711.425421774,False,Historical,2015,4,April,Saturday,16
2015-04-19,237342.0,130159.07854383091,-1484677.8525622555,1587826.6374487835,False,Historical,2015,4,April,Sunday,16
2015-04-20,6588863.0,7149736.16937415,5452248.219764383,8750629.222657682,False,Historical,2015,4,April,Monday,17
2015-04-21,6039464.0,6228532.4345685085,4630411.749936708,7865517.246233465,False,Historical,2015,4,April,Tuesday,17
2015-04-22,6082195.0,5789236.1741516,4294866.936330303,7559235.631982788,False,Historical,2015,4,April,Wednesday,17
2015-04-23,6153519.0,5489823.598230156,3890879.9425396803,7131883.0226110695,False,Historical,2015,4,April,Thursday,17
2015-04-24,6367560.0,5950450.369928496,4407028.445037585,7661171.010777778,False,Historical,2015,4,April,Friday,17
2015-04-25,6305451.0,6402242.314807394,4688961.116965096,7847819.597743175,False,Historical,2015,4,April,Saturday,17
2015-04-26,234093.0,98731.86516981482,-1507810.6098103723,1677569.6605234235,False,Historical,2015,4,April,Sunday,17
2015-04-27,10605500.0,9775070.904740537,8243456.268076931,11397928.904158473,False,Historical,2015,4,April,Monday,18
2015-04-28,9302980.0,8868500.772450294,7210030.244854982,10505949.979623612,False,Historical,2015,4,April,Tuesday,18
2015-04-29,9517703.0,8446664.53055999,6844927.873296123,10132375.37228391,False,Historical,2015,4,April,Wednesday,18
2015-04-30,11327847.0,8165042.620999958,6581900.878093403,9788530.706895947,False,Historical,2015,4,April,Thursday,18
2015-05-01,264231.0,7117132.886470353,5384168.685774171,8578702.025081376,False,Historical,2015,5,May,Friday,18
2015-05-02,8764984.0,6511388.607708041,4868716.937308466,8015516.530632584,False,Historical,2015,5,May,Saturday,18
2015-05-03,249207.0,183138.34920373734,-1478864.884406785,1862048.1781783663,False,Historical,2015,5,May,Sunday,18
2015-05-04,10995906.0,9929236.858610636,8406234.090347841,11411492.449052999,False,Historical,2015,5,May,Monday,19
2015-05-05,8778928.0,9026108.067729574,7519931.393823221,10564008.816393007,False,Historical,2015,5,May,Tuesday,19
2015-05-06,8633577.0,8608040.808159385,6967294.796162757,10044791.006516887,False,Historical,2015,5,May,Wednesday,19
2015-05-07,8550616.0,8328257.313497782,6912282.486159123,9960470.861169167,False,Historical,2015,5,May,Thursday,19
2015-05-08,8665512.0,8813895.233927542,7194292.016228795,10333458.236465424,False,Historical,2015,5,May,Friday,19
2015-05-09,7157061.0,6663052.17786781,5086214.022046264,8143665.953676147,False,Historical,2015,5,May,Saturday,19
2015-05-10,251720.0,291668.16628876835,-1289986.0625458714,1833621.6471833973,False,Historical,2015,5,May,Sunday,19
2015-05-11,6732629.0,7468910.139393903,5815377.867580123,9123296.938007005,False,Historical,2015,5,May,Monday,20
2015-05-12,6686277.0,6547728.885501718,4857093.800884072,8063080.943558444,False,Historical,2015,5,May,Tuesday,20
2015-05-13,8147927.0,6112265.209003093,4454517.900740233,7658564.585560223,False,Historical,2015,5,May,Wednesday,20
2015-05-14,289247.0,4268904.355878952,2711212.176644865,5777300.269858367,False,Historical,2015,5,May,Thursday,20
2015-05-15,8596524.0,6400554.524815644,4829421.511762232,8018422.213195895,False,Historical,2015,5,May,Friday,20
2015-05-16,6497847.0,6731791.428362459,5175347.966606643,8362491.870284581,False,Historical,2015,5,May,Saturday,20
2015-05-17,255680.0,304577.0155281236,-1320484.280223375,1850228.9207250492,False,Historical,2015,5,May,Sunday,20
2015-05-18,10603240.0,10158456.852918735,8480393.490183342,11793878.888430474,False,Historical,2015,5,May,Monday,21
2015-05-19,8925994.0,9216546.359956184,7468439.536380981,10798801.485132208,False,Historical,2015,5,May,Tuesday,21
2015-05-20,8355497.0,8764168.824969288,7193311.612694746,10359585.235956913,False,Historical,2015,5,May,Wednesday,21
2015-05-21,8228411.0,8451210.01007082,6804564.5171795795,10102380.16746189,False,Historical,2015,5,May,Thursday,21
2015-05-22,8352281.0,8913164.402563136,7368835.503396834,10492850.230648283,False,Historical,2015,5,May,Friday,21
2015-05-23,6773815.0,6691736.208748623,5039556.644925522,8146791.363425714,False,Historical,2015,5,May,Saturday,21
2015-05-24,261385.0,217989.74500669958,-1373764.5585359847,1796835.965930431,False,Historical,2015,5,May,Sunday,21
2015-05-25,299473.0,5887655.564952678,4318938.800621646,7479203.601387137,False,Historical,2015,5,May,Monday,22
2015-05-26,7776413.0,6690862.219101054,5058522.622569254,8214310.783442313,False,Historical,2015,5,May,Tuesday,22
2015-05-27,6876443.0,6116044.738415766,4436580.47336931,7727500.860386807,False,Historical,2015,5,May,Wednesday,22
2015-05-28,6974793.0,5803504.525908041,4134964.591549139,7520329.410780222,False,Historical,2015,5,May,Thursday,22
2015-05-29,8372820.0,6273848.7145209275,4655722.549231443,7875796.627979791,False,Historical,2015,5,May,Friday,22
2015-05-30,7546769.0,6659931.359116782,5045027.597318647,8315169.642830064,False,Historical,2015,5,May,Saturday,22
2015-05-31,278690.0,162249.2993225196,-1491843.0588365356,1714107.2289984662,False,Historical,2015,5,May,Sunday,22
2015-06-01,11743615.0,10203481.051509582,8559795.235334797,11821236.985097863,False,Historical,2015,6,June,Monday,23
2015-06-02,9925193.0,9267835.738598593,7550629.444180289,10784449.583673215,False,Historical,2015,6,June,Tuesday,23
2015-06-03,9731791.0,8833124.202157365,7279413.923418963,10430185.528260313,False,Historical,2015,6,June,Wednesday,23
2015-06-04,3534231.0,8154094.987338545,6588492.177850572,9800690.44167033,False,Historical,2015,6,June,Thursday,23
2015-06-05,9724893.0,9044730.37963046,7379128.659110534,10623187.022420712,False,Historical,2015,6,June,Friday,23
2015-06-06,6478518.0,6774979.86568002,5232938.9488885775,8413708.75273683,False,Historical,2015,6,June,Saturday,23
2015-06-07,262497.0,265087.2901403933,-1331123.27807402,1908127.408906658,False,Historical,2015,6,June,Sunday,23
2015-06-08,7366781.0,7624563.096514807,6102302.267748098,9174453.563982153,False,Historical,2015,6,June,Monday,24
2015-06-09,6865990.0,6706048.90296744,5091285.167301859,8228225.717116219,False,Historical,2015,6,June,Tuesday,24
2015-06-10,6524741.0,6290130.672105852,4694181.133956624,7777216.097147828,False,Historical,2015,6,June,Wednesday,24
2015-06-11,6553081.0,6019661.2931439215,4393275.871368107,7600200.671213719,False,Historical,2015,6,June,Thursday,24
2015-06-12,6606431.0,6540525.447089135,4989678.909222236,8269922.260726209,False,Historical,2015,6,June,Friday,24
2015-06-13,6510261.0,7050708.12219481,5281114.409669815,8633829.390294028,False,Historical,2015,6,June,Saturday,24
2015-06-14,269533.0,517864.8153605232,-994916.569406675,2026327.7104389025,False,Historical,2015,6,June,Sunday,24
2015-06-15,11570100.0,10638571.53185223,9044093.222555827,12186210.68762262,False,Historical,2015,6,June,Monday,25
2015-06-16,9636747.0,9726127.866238393,8091473.526121273,11290256.686320743,False,Historical,2015,6,June,Tuesday,25
2015-06-17,8618478.0,9316166.322693331,7782368.0437724935,11032855.214791464,False,Historical,2015,6,June,Wednesday,25
2015-06-18,8191358.0,9049465.842306346,7508026.6527109835,10593796.51498414,False,Historical,2015,6,June,Thursday,25
2015-06-19,8458252.0,9575738.772375675,7939784.493851848,11091262.411329998,False,Historical,2015,6,June,Friday,25
2015-06-20,6390661.0,7371104.570697248,5766598.624978694,8892925.488935843,False,Historical,2015,6,June,Saturday,25
2015-06-21,249849.0,795083.9531040047,-692544.611537984,2463977.7308561653,False,Historical,2015,6,June,Sunday,25
2015-06-22,6552538.0,8244977.111006113,6669209.925167394,9836305.257950606,False,Historical,2015,6,June,Monday,26
2015-06-23,6292372.0,7315255.393657163,5647342.145344696,8931077.871937599,False,Historical,2015,6,June,Tuesday,26
2015-06-24,6257424.0,6889175.460328661,5223545.830536623,8505859.436413208,False,Historical,2015,6,June,Wednesday,26
2015-06-25,6211764.0,6605773.728942821,4913727.677756305,8137459.656662045,False,Historical,2015,6,June,Thursday,26
2015-06-26,6634687.0,7118862.168317873,5445899.042624151,8664344.890375724,False,Historical,2015,6,June,Friday,26
2015-06-27,6538314.0,7159844.074150205,5509369.893782992,8878331.699465396,False,Historical,2015,6,June,Saturday,26
2015-06-28,262669.0,-617710.6606570622,-2213436.8893671213,950735.5028624738,False,Historical,2015,6,June,Sunday,26
2015-06-29,11916672.0,9683416.40803645,8131242.062293144,11329638.0637778,False,Historical,2015,6,June,Monday,27
2015-06-30,11483932.0,8734399.804470474,7183968.33912188,10357278.359266333,False,Historical,2015,6,June,Tuesday,27
2015-07-01,8989672.0,8292382.7184585575,6694307.932646936,9813164.603096316,False,Historical,2015,7,July,Wednesday,27
2015-07-02,8446293.0,7994595.197116404,6435793.833138579,9534259.30449173,False,Historical,2015,7,July,Thursday,27
2015-07-03,8530388.0,8498590.908906655,6897286.520698991,10238035.030776063,False,Historical,2015,7,July,Friday,27
2015-07-04,6054276.0,6152639.674578099,4658796.326330925,7737528.045404038,False,Historical,2015,7,July,Saturday,27
2015-07-05,269248.0,-526903.2099780636,-2090061.137876434,1031398.1699692995,False,Historical,2015,7,July,Sunday,27
2015-07-06,7540473.0,7069861.158801205,5488177.327676338,8618840.645181814,False,Historical,2015,7,July,Monday,28
2015-07-07,6393024.0,6103720.412772813,4450269.770843966,7826424.219671701,False,Historical,2015,7,July,Tuesday,28
2015-07-08,6915625.0,5648236.871818363,3961841.344116404,7182980.829976796,False,Historical,2015,7,July,Wednesday,28
2015-07-09,6938182.0,5338334.950270973,3761416.6347567346,6876911.065903203,False,Historical,2015,7,July,Thursday,28
2015-07-10,7064909.0,5835298.804131367,4178447.8868092336,7390805.459009867,False,Historical,2015,7,July,Friday,28
2015-07-11,6262022.0,6230654.046016614,4540932.5585036315,7781685.689484906,False,Historical,2015,7,July,Saturday,28
2015-07-12,277047.0,-494398.1020395453,-2171420.512139482,1152825.6834651243,False,Historical,2015,7,July,Sunday,28
2015-07-13,10841267.0,9958560.022552205,8278525.14725453,11611743.478237974,False,Historical,2015,7,July,Monday,29
2015-07-14,9340405.0,8981096.944150079,7442903.677125756,10565367.531087963,False,Historical,2015,7,July,Tuesday,29
2015-07-15,8756137.0,8516556.300106874,6879120.98089291,10204345.056242488,False,Historical,2015,7,July,Wednesday,29
2015-07-16,8373873.0,8234321.530579343,6674666.532970862,9809242.431858223,False,Historical,2015,7,July,Thursday,29
2015-07-17,7949337.0,8725861.811016977,7044067.874815455,10255755.198253626,False,Historical,2015,7,July,Friday,29
2015-07-18,6448982.0,6245369.085282643,4636767.457900695,7844395.962583127,False,Historical,2015,7,July,Saturday,29
2015-07-19,298418.0,-530608.7003936233,-2111190.964491651,1248863.5624867687,False,Historical,2015,7,July,Sunday,29
2015-07-20,7339321.0,7255474.081541614,5613514.550447172,8764713.947653554,False,Historical,2015,7,July,Monday,30
2015-07-21,6356482.0,6255149.364028285,4621662.073861075,7849891.180444414,False,Historical,2015,7,July,Tuesday,30
2015-07-22,6110388.0,5769602.998922742,4136061.4150742507,7318721.957631012,False,Historical,2015,7,July,Wednesday,30
2015-07-23,6687068.0,5436411.830413374,3788192.348608189,7148269.967774623,False,Historical,2015,7,July,Thursday,30
2015-07-24,6601325.0,5910700.284111259,4239336.593221211,7474874.542909105,False,Historical,2015,7,July,Friday,30
2015-07-25,6021666.0,6155720.078190494,4678539.282463607,7929932.588258832,False,Historical,2015,7,July,Saturday,30
2015-07-26,285865.0,-672922.8468999792,-2195594.3129851785,968572.358139607,False,Historical,2015,7,July,Sunday,30
2015-07-27,10707292.0,9982428.552538302,8406025.876941634,11619515.427004756,False,Historical,2015,7,July,Monday,31
2015-07-28,9115073.0,8960872.689787151,7334971.166481608,10614044.06068011,False,Historical,2015,7,July,Tuesday,31
2015-07-29,8499962.0,8457829.718519384,6918050.254805911,10093948.63121628,False,Historical,2015,7,July,Wednesday,31
2015-07-30,8798854.0,8125183.743687023,6465059.866211731,9818591.117222765,False,Historical,2015,7,July,Thursday,31
2015-07-31,10109742.0,8590149.608067023,6968859.587777987,10169870.623198844,False,Historical,2015,7,July,Friday,31
